species,accession,sequence_length,sequence_sha256
P. palmivora,OQ341732.1,794,c40d7495d35c35046cfcb3a44885bebed6a64f93156c4ca2f6bdd7b39388954a
P. palmivora,OQ341733.1,794,f9a425fbc59e020abfba57cc40dbfa72aa2bd6fd1749b6369743d00a5173913b
P. palmivora,OQ341734.1,794,c40d7495d35c35046cfcb3a44885bebed6a64f93156c4ca2f6bdd7b39388954a
P. palmivora,OQ341735.1,794,f9a425fbc59e020abfba57cc40dbfa72aa2bd6fd1749b6369743d00a5173913b
P. palmivora,OQ341736.1,794,f9a425fbc59e020abfba57cc40dbfa72aa2bd6fd1749b6369743d00a5173913b
P. palmivora,OQ341737.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341738.1,785,e627864232aa831e70d776ec3ba511442d8739074ea0252113789260d5edbc0c
P. palmivora,OQ341739.1,786,481e20dfb16e18d1326807ac034229dcca7cfbe1adaace75c1011e80542b6476
P. palmivora,OQ341740.1,785,e627864232aa831e70d776ec3ba511442d8739074ea0252113789260d5edbc0c
P. palmivora,OQ341741.1,789,06b256c89671f0441d354cf03b6442c5a8b9ebc668092ef0acacf6edcbbb8a07
P. palmivora,OQ341742.1,789,06b256c89671f0441d354cf03b6442c5a8b9ebc668092ef0acacf6edcbbb8a07
P. palmivora,OQ341743.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341744.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341745.1,786,481e20dfb16e18d1326807ac034229dcca7cfbe1adaace75c1011e80542b6476
P. palmivora,OQ341746.1,786,481e20dfb16e18d1326807ac034229dcca7cfbe1adaace75c1011e80542b6476
P. palmivora,OQ341747.1,789,06b256c89671f0441d354cf03b6442c5a8b9ebc668092ef0acacf6edcbbb8a07
P. palmivora,OQ341748.1,786,e240086f5ca184f0a9fa3867db483f4ba0c31bc965a716c9cbe0f5aee5aa179f
P. palmivora,OQ341749.1,794,5ab23c91b8a6029b6f111bcdbc69d7b497fa875b3c0c60a9f6f5d760e602290a
P. palmivora,OQ341750.1,773,045b20f822349127739541ae8535a66003a9e67c41c4067c8ca488eab5de21b5
P. palmivora,OQ341751.1,793,7581a490025d4e0cb08ab299cba034ce35e156274f81dcd645600c552be81ce9
P. palmivora,OQ341752.1,794,157fa167c8a70b63a02f914072d7c02a06a1b177b7d1aaedcc5ed8c18b4d8148
P. palmivora,OQ341753.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341754.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341755.1,773,81f7bbc78476d083b5e26e2acb705330c726f6e2158c55de6eeaa3b3345708d2
P. palmivora,OQ341756.1,794,5ab23c91b8a6029b6f111bcdbc69d7b497fa875b3c0c60a9f6f5d760e602290a
P. palmivora,OQ341757.1,793,7581a490025d4e0cb08ab299cba034ce35e156274f81dcd645600c552be81ce9
P. palmivora,OQ341758.1,774,59bfbbf46c7d90ed531903c7f8212efd66fa3f9e20a53ce7dadc07356ea82a36
P. palmivora,OQ341759.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341760.1,793,efb9a06bce8bb2a121cba2a471be33f8c57286bff77ee10f296e2ccf23aa6088
P. palmivora,OQ341761.1,773,045b20f822349127739541ae8535a66003a9e67c41c4067c8ca488eab5de21b5
P. palmivora,OQ341762.1,793,7581a490025d4e0cb08ab299cba034ce35e156274f81dcd645600c552be81ce9
P. palmivora,OQ341763.1,774,59bfbbf46c7d90ed531903c7f8212efd66fa3f9e20a53ce7dadc07356ea82a36
P. palmivora,OQ341764.1,774,0d09ca51ffe645cf8a1db69a40bdeb052a4ab1874364c959deb188a6045b83a6
P. palmivora,OQ341765.1,795,f50cd7cb47482b1643290a421f70694d74638311849a94de9bfdcd6bc81db66c
P. palmivora,OQ341766.1,776,957c1cd32f75864b9697c5678fefe2a2144bdbaadc67eb79559a540bb69dd87e
P. palmivora,OQ341767.1,795,f50cd7cb47482b1643290a421f70694d74638311849a94de9bfdcd6bc81db66c
P. palmivora,OQ341768.1,774,7ec3561186a39e8234734e02a4deb30c2fda1f20c717b770596af384590a425b
P. palmivora,OQ341769.1,793,efb9a06bce8bb2a121cba2a471be33f8c57286bff77ee10f296e2ccf23aa6088
P. palmivora,OQ341770.1,794,47ad260df1a86b7841a5452fc0f3dc5fbf21f977e87b8778f63fb5eefa35aa3e
P. palmivora,OQ341771.1,773,045b20f822349127739541ae8535a66003a9e67c41c4067c8ca488eab5de21b5
P. palmivora,OQ341772.1,793,df23f6dfa670e9113ea7a7be73c2c753c5b9568594fbe633a594595fd4f29637
P. palmivora,OQ341773.1,793,2be24a1de32ef17e1962c0ae2f0a97fd8350348079192ad6adedc518b45d7d7a
P. palmivora,OQ341774.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341775.1,795,885cf9873f97d933828514e4b05ac16c6e08b4ac6e269ca2210af02af0676ba1
P. palmivora,OQ341776.1,795,f50cd7cb47482b1643290a421f70694d74638311849a94de9bfdcd6bc81db66c
P. palmivora,OQ341777.1,795,cefbbe69aa4920804134b15ce33f9d321a7eb561a4eb8095f951540253f3da96
P. palmivora,OQ341778.1,789,06b256c89671f0441d354cf03b6442c5a8b9ebc668092ef0acacf6edcbbb8a07
P. palmivora,OQ341779.1,789,7e817dd13d20c862eaa0f5ae1c92b43991c33fc2115d9ff73a2921a9b0648e05
P. palmivora,OQ341780.1,789,7e817dd13d20c862eaa0f5ae1c92b43991c33fc2115d9ff73a2921a9b0648e05
P. palmivora,OQ341781.1,786,e240086f5ca184f0a9fa3867db483f4ba0c31bc965a716c9cbe0f5aee5aa179f
P. palmivora,OQ341782.1,789,af72cd0fbeaf94aade8bc9f38a89744420d690a096728078d162dc31f5188a8a
P. palmivora,OQ341783.1,789,af72cd0fbeaf94aade8bc9f38a89744420d690a096728078d162dc31f5188a8a
P. palmivora,OQ341784.1,789,af72cd0fbeaf94aade8bc9f38a89744420d690a096728078d162dc31f5188a8a
P. palmivora,OQ341785.1,794,44eb5ca362d94f6548e4906ca2c97f5dca7fc5134cd4c94880cc4210acd4536f
P. palmivora,OQ341786.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341787.1,794,1f95eab66a5e06f28a80b2012cc5e8ea547eff7671ddc203a4878af502858fff
P. palmivora,OQ341788.1,794,44eb5ca362d94f6548e4906ca2c97f5dca7fc5134cd4c94880cc4210acd4536f
P. palmivora,OQ341789.1,793,6f8c519b9aafab21948abf983efa60d524fec2682643cf347c827980cc25464f
P. palmivora,OQ341790.1,794,454ee19e3f059a5272d0e5e883de3506320e39f1d111e530ba9acbe4296a780b
P. palmivora,OQ341791.1,794,454ee19e3f059a5272d0e5e883de3506320e39f1d111e530ba9acbe4296a780b
P. palmivora,OQ341792.1,794,4027cfecf390d38faa2c28ebe0ddc75fb18bee4145ce529013a443a2a22ffbab
P. palmivora,OQ341793.1,795,69a819094ad74315f2e90fdd2993ef7406aba5eba59376455144cbdd94dd7b5e
P. palmivora,OQ341794.1,795,4e92af46ec90f21cfc3e38c5862a0300556a1eff249af1ccadced3d1e95d61e5
P. palmivora,OQ449628.1,857,62ec8f9b9365697a9bbcb67a79c3aa7c99928cffa7dafe423bf6360a5a8286d7
P. palmivora,OQ651224.1,850,6d88750f30efd4579ef2a1eb42a8de9ceb85729c6d5dd9e646f9e217aea89019
P. palmivora,OQ693683.1,1587,6bdac58710b3092137fb0d3acb953abf699b51610c61ee5794bf4fe350bb608e
P. palmivora,OQ832696.1,762,50d0506ffea161ec5efb0f51d44752940cff6ee0fffe7c348a4969b5cec47160
P. palmivora,OQ980243.1,519,071b7b94b007f8f02114c8df6edfa0c6ea4295896c5a4b1ab97085819d0fe478
P. palmivora,OQ998970.1,194,8e1e805cfa4a69889d3bd9e46c9bcffc78b6fb8b795caac3d42a5c1cd7030e3d
P. palmivora,OQ998976.1,409,a31b874fd927d701fad9005863e88d6547d7e078afa411112be2e6d24e8c0eef
P. palmivora,OR001954.1,599,3e11c70c3b2f6d943024056102662d9e1be3c9beeaae3ff77e5bb60f7edd17fb
P. palmivora,OR002047.1,382,21c14d64f373fc8758388efed5646329b0f0e66b2afa2fed9cd76702d0244469
P. palmivora,OR051660.1,853,26742da7aac696a6ee3d5d2653e64b5632c2ccfd93061fb31c5bc8d060504dab
P. palmivora,OR051661.1,851,97e4f66cec6dfebe0bb6b752b80b8942b146812a53632a698b248c097fec4d79
P. palmivora,OR051662.1,853,fa71ca3accae61223882aecf94a7203aa50606f3023fe6de1f6cd0c73bb5f7c1
P. palmivora,OR051663.1,853,fa71ca3accae61223882aecf94a7203aa50606f3023fe6de1f6cd0c73bb5f7c1
P. palmivora,OR051683.1,816,9748ae3ec0bd58551dcb33bd2c39d68b6618ae51fa60a40a591b2892b3b4bfbf
P. palmivora,OR051907.1,849,321b4f06178a19640bb4fc9b1d54d51863fcbb3a7f7c949bfb755f235309d06e
P. palmivora,OR051908.1,850,275a729fc99eafc89ba5ab377bbaa8ace10737fba4a7099a9f412266f0649fe7
P. palmivora,OR051909.1,855,07c8404dc700e0350f712a07bb5df807f8953f392dd215dda482dfbdf56ecde0
P. palmivora,OR051910.1,820,e343e5e1e565147adb66be9a621d614cc74940b8f28046f707723debd09da7ef
P. palmivora,OR051911.1,735,b78f04a8fdf0a031096b1f6c4eedfcf78679d62c4e8e5de625f9633ad06e8770
P. palmivora,OR051912.1,819,5eca06a74a90e798957028660a238e28f931f392c032ed4abb72acc2b48250ff
P. palmivora,OR051913.1,833,e7e69b2e152fee88573170e5733ba6942fe899b3b473486f3e6dd5abb5cd4ac1
P. palmivora,OR051914.1,826,987d9c125dfd107c37e42ca8eb9b261a60393863242ff70441db7a499f9cb154
P. palmivora,OR051915.1,806,0251254dca9e14f5a52e1a052f64b8d0cfffa4e3611e08b759f3ee956e7bdd51
P. palmivora,OR051916.1,849,1d96d4aaccf27a9d1555bc0f576c56382c60a448bb45ebe5f0c4d9d7af6d71cf
P. palmivora,OR051917.1,850,4d085e3f0e581686df7f14186e5e96a2cf508186f8156b0674f9601310258abd
P. palmivora,OR051918.1,824,4a2e32d926c5465c5285b45557dabfdf80cf274ddfe22ed34015f9b74a5a14fa
P. palmivora,OR051919.1,849,1d96d4aaccf27a9d1555bc0f576c56382c60a448bb45ebe5f0c4d9d7af6d71cf
P. palmivora,OR051920.1,823,8300d08277fd8082d5e586663294969a5abcfe40d7780f5a4c3b5abfa7d1b575
P. palmivora,OR051921.1,753,a6aa1b1145420c8768e46d0a2ac02460aebfd4daa5f18edbd410b930178d2112
P. palmivora,OR051922.1,753,cfd5b296d5af8444c879c1a9c5a5d61c1668bfc1e1e76977525d65ecdd0e4169
P. palmivora,OR051923.1,772,e7432f09f94d85f00c3befe1bd84f1b0265be43685b720fbc3589c2ba474d56b
P. palmivora,OR051924.1,852,92be996435ed7ff78566fba6680c74f3c7eee664c39416bbf03292045117230b
P. palmivora,OR052165.1,753,79ac9178343459e6359ac0d056716fc744eade675c4d625a3abdf8d1d9988561
P. palmivora,OR284879.1,840,73b6bb0c6745d88e5a3cb08d1a6526d95db3cfb2c98ad73982fa50e42730b48b
P. palmivora,OR294993.1,786,cfca8f7401ebed3ec7fb8280b441d408c0355421701ea99c18884e4ddae32d79
P. palmivora,OR295004.1,787,1a7a90763630be21ad7e6cf82d5e26325c0556341ac3e4d59a1a3308b3f9a6ac
P. palmivora,OR295005.1,787,e16fa55a2e47d0b23c2ccf583717fcc1d9439ab86f24a28c7e8a3d592aa59c85
P. palmivora,OR295009.1,787,d4ea0cb7663a203fd8c1905fa9b33135535ff801de3d938ebc3b217f48b6fc9a
P. palmivora,OR295010.1,787,db0dee26d3559671bf2aa22d1a97f86d4cb56c1a64d5b51341a65af13ac4fb25
P. palmivora,OR295019.1,786,fc04a41093f49ff4c8480c09692ef6a9b5c1972b80dffe3e132e10bb7d87634b
P. palmivora,OR295056.1,786,fc04a41093f49ff4c8480c09692ef6a9b5c1972b80dffe3e132e10bb7d87634b
P. palmivora,OR427291.1,839,18e59196319f24603411c9c6887862dea4d2588986f037a8e895b1a85023e212
P. palmivora,OR427309.1,841,2d00e8b419eb4f98ea7531c26b8ea12741844d6e26733d3d7940146bfec921be
P. palmivora,OR584133.1,735,bbc5137d2fba501c9c3b900df58a04996cb803403b9bd6179ed09f90691e53c7
P. palmivora,OR655080.1,829,5dc0cebb88a9e3c4113783142087dc80db045f1d0cebf10ea426f08979608170
P. palmivora,OR655081.1,826,e77539b45ae8a691088bb4525cdff55ba9485c82f907f78a264882e09ee5f639
P. palmivora,OR655082.1,816,f53ebb3c861c74fa56068faa6adf3fd657f19c8ab893aec714a7fe236ae76e90
P. palmivora,OR655083.1,814,e84c2865669ce598f08bf1a84be6a6296e4dadd4a684d5d6f726f51e5b13528b
P. palmivora,OR655084.1,813,5d675f9b02ac5b7b6bf2d7e7f1d6a8bd5a1b2bc6721db0308196524e7be2f2a5
P. palmivora,OR655085.1,815,8c6564127c375a9f99b4710edad1d91a1c1fcacaf8625bbb25707fa623b26744
P. palmivora,OR655086.1,815,82b1374dfe13bad03908f75d75056489de6a53cc3ae59e6def433f58d2eaf908
P. palmivora,OR655087.1,819,26da27ea65bd8e7548ceeaef85bdba41142a5e13710e94f42d7d35ec99370e7f
P. palmivora,OR655088.1,826,7003fb6ad0bce9b7af94b8b379879bb6f78184d477b6aa93e53c7c10cf317af6
P. palmivora,OR655089.1,822,01a2fb5a31aa441e9b7d84845383873ed92b7e8951a78736c289dfd31f6224a1
P. palmivora,OR655090.1,816,f0a5de76c3f17a93a5ee28d2008e3c77e64bd822e65cab3e1855881905a2d953
P. palmivora,OR655091.1,816,c89b9c06a34fdfa244643fdf402aef187feb209286f721cbbf0cef46a1b2f3e3
P. palmivora,OR655092.1,812,1751baaa850bfd79708d28bbae558d7f4fd41a53999baf64a656c1ba9a57bbf3
P. palmivora,OR655093.1,819,7a4743e31e52ab037dcad8f5b16d0833f8f840e497d01ea07d74597519d236e1
P. palmivora,OR655094.1,819,7b6c3b4e1a1d4d50b0018fbd52df614531de68fef9a6ddc85778ba55507557d7
P. palmivora,OR655095.1,817,0547f48bd241119324f431e597ac77132fc7435c4f27e0ebd5f11ad43d761f3b
P. palmivora,OR655096.1,818,1dc5d70b36751b6c72aa56bd49d9717ebf811f69ae8432330662f16d5442d0e0
P. palmivora,OR655097.1,822,237e7ab92ade9bcc64abbc56e59b2a8112d0d37981ca96f44d97b697ff2c210e
P. palmivora,OR655098.1,822,db9def7547d02aaf69ed76b0d47c37cac5f06a98b52df420d8013a5f7463c297
P. palmivora,OR655099.1,825,d8b490980493bad46478fea4a002a3bf237fa7ec88a2179fa6f77dbc4aeddacf
P. palmivora,OR655100.1,811,15430c7bad2853a9d2a15c33178e1dd2c7755248194034c9ccbc9014fa125fa8
P. palmivora,OR655101.1,820,2b63284ac7af53d542381522b2efcf6e17d1cb4ea05f1e8ab9786b9514804a11
P. palmivora,OR655102.1,819,4c5c88ccd23a3767b901a2331e2d94497f6cdf10ddde344c878917d4145f7449
P. palmivora,OR669312.1,830,f119f8e2e081f3c36193cdf1e5d8b0b9edebe05dcb16f4e9ad4310260874938b
P. palmivora,OR711107.1,796,c39f29a47f11bfee7448b7ba82188636c238254026a08f441ae18ede7dd2b6f5
P. palmivora,OR731409.1,368,5eab50a2924af74bfc50267b41dfadae799084cb8b2b1dc38121ba7605a4c223
P. palmivora,OR731410.1,368,5eab50a2924af74bfc50267b41dfadae799084cb8b2b1dc38121ba7605a4c223
P. palmivora,OR754361.1,778,cacc23ad136573be6bf5bf2604a351ea4459e774380ff31e167ff01c0771a609
P. palmivora,OR883789.1,987,2fad4f40d31a13dbb23e5be5a9bfd536fe14f3170cba53845e49a698a49b6139
P. palmivora,OR883790.1,1562,f0028e0e4e1f69d67cf22e1764b3919a43321057542ae7c4544b1d6ad2303b57
P. palmivora,OR917912.1,1069,1433f08022211dbfa20697945bc7b4f33acb59f41fb3f9764953021105f1d780
P. palmivora,PP064980.1,821,178320c19dc0c9d2fc2d330ad8f87c854fb0fd24cb7805fd818193d3cb7898f3
P. palmivora,PP064981.1,821,178320c19dc0c9d2fc2d330ad8f87c854fb0fd24cb7805fd818193d3cb7898f3
P. palmivora,PP064982.1,821,178320c19dc0c9d2fc2d330ad8f87c854fb0fd24cb7805fd818193d3cb7898f3
P. palmivora,PP064983.1,821,178320c19dc0c9d2fc2d330ad8f87c854fb0fd24cb7805fd818193d3cb7898f3
P. palmivora,PP064984.1,781,f32147b6ddcf290cdf862818c521e2604954cdf505ac1af567009b7cd46face1
P. palmivora,PP064985.1,821,178320c19dc0c9d2fc2d330ad8f87c854fb0fd24cb7805fd818193d3cb7898f3
P. palmivora,PP064986.1,813,35ba2c8a8f80b3319b914d0c6c070d178dfcd35d0cd98109e3122fe1d92377b5
P. palmivora,PP067963.1,353,8df1e5f31b08787334ecf0075a4b6a98007dd2aa0bceadddf9f09d44c5937191
P. palmivora,PP067964.1,352,b0e78f7bd648dd763f441d03fc11026278b63c7d94e2785a59e0a9972aa53d53
P. palmivora,PP210042.1,840,73b6bb0c6745d88e5a3cb08d1a6526d95db3cfb2c98ad73982fa50e42730b48b
P. palmivora,PP255475.1,719,a3621a62dce884c65ab45cd23f06685d0cb40cfade799c5f0090db72dfc00375
P. palmivora,PP266027.1,840,73b6bb0c6745d88e5a3cb08d1a6526d95db3cfb2c98ad73982fa50e42730b48b
P. palmivora,PP267701.1,735,28ab07228fb88947957c49c6157dfbee0920f6b08b037be8f8dd8eea46e455e0
P. palmivora,PP506722.1,684,66f77abcca8c3ed1e64028183dda66245d5db89302b167c373ad18753e67fbbb
P. palmivora,PP594471.1,812,81ba27938bd61e55ce8c2ec7dd00627b8a070ccd981eeb5e3dcb9df82215a466
P. palmivora,PP594472.1,816,b28e8e1c0e7010f15c32c42e71109722180543de42b8a6c07f463d7ae7c743a2
P. palmivora,PP783490.1,915,998007a0103093a4b6907e4794c9a2d86abbbb0d5d7f4acdc31e3bd906eabc41
P. palmivora,PP783491.1,964,737828905a884f320f763dc50fa01eb6053183f83f7e9dad3c10687bde905b3a
P. palmivora,PP783492.1,981,3b34f59c29121fa6474977ded05abb217cc5118b213ff67fc666ee984a2b5c62
P. palmivora,PP783493.1,961,c93e65262e703c0af761ab5fc84780f29f613437b80aa0b0532856c56ecc62ba
P. palmivora,PP989900.1,845,98d8422eed3c54313b9fd07d7924195c0f27a2327d01083102a611b86ec60414
P. palmivora,PP989902.1,842,dfc9562c11fee68e82e30e3e1d7fc36c79eb36035ce4892f6096efa5d38e3ffa
P. palmivora,PP989904.1,846,982d7b41793a28d64f0f9b1b3e1ead916c4c96250d5c4d3a3752132585141c8a
P. palmivora,PP990718.1,576,bd7cd1a6a1c6ef8fb6e283a15c0758216434161383e5e5cb44bc368f22a05aef
P. palmivora,PP990719.1,575,58216c6abd98ce05aff2339ca66fe4a64b87cb61b436033eb390a3f8c9a170e5
P. palmivora,PQ060229.1,793,847e8774c92ca656e56be607e6c86620b9a8b5e291e33d9dd3c1cddda738ef0c
P. palmivora,PQ060230.1,773,b495dd12a3869a1ea3bf173c177ff97c9395ff6cf33a44c6d87f9e546fd9643f
P. palmivora,PQ069660.1,842,5ac33604d994aa37a0994c9a968735d709668a27662bdc0cf0439f73e007290d
P. palmivora,PQ069661.1,840,e0c95d068e6519678c49896b6423b7dbecdf66b4cb3c64887faf68b852609272
P. palmivora,PQ069662.1,833,a50231df69aff3c1ff56afb496a9bfa1519591b9236de4ada8346eda261c32aa
P. palmivora,PQ069663.1,841,55f9842c12d9513c152513570784a6a38776929a1e5a946b4e0d6b5a91ec0800
P. palmivora,PQ069664.1,837,d8b88c2d6370d50299de0d14fa5e23e5276d86cc19809f8358f4caf6410c8d2c
P. palmivora,PQ069665.1,843,f85d350906d11499c2a3a57992cbef62aaa88bd807aad6a0f9b228240fe8d79c
P. palmivora,PQ069666.1,859,a58fd1b9331ad9e391b81ab9909a781c50ad0c2e9cf3f86e19b772c7122626a3
P. palmivora,PQ069667.1,838,74e5e668cb2f946707219c1d505a46c8778ef483f982c933cd05e4a776c21f4f
P. palmivora,PQ069668.1,834,52e0ae02b8fa914dd9f930327b22327e2463998a9e994777bfa893d5bbf98a39
P. palmivora,PQ069669.1,843,2ea5166025c5d320dec8a6c1261aff4ca395e969dcf601e483c0761f48b54841
P. palmivora,PQ069670.1,841,f9412eff3047a5c624660e55160d45b07c0300390a17948314e7d8be4361df30
P. palmivora,PQ069671.1,842,9634c8ecd368ccc2638c0b5e2f625f8a617b7bbe429faf98868a7566279c1560
P. palmivora,PQ069672.1,858,d201cfa5ee81de3ae46785b23b947a0eb3e2342034654a71cd9aed6cb98bd145
P. palmivora,PQ069673.1,852,bd94c66a6196071672ef166175a516110707b1fd585da04fabb74ec781bcc145
P. palmivora,PQ069674.1,856,dee5f0aa37542bc7715ca70aa3f9e0f8f958f6345ace6c547409c458bf2dfe92
P. palmivora,PQ069675.1,840,79d3ae01dc63df8d9b809784a30689060d6253e1ee0d23f60fc060a2e3eb355b
P. palmivora,PQ069676.1,838,5ed066d56e3e9e861a32103d6667aab875958c58be477bad28033b18d592244b
P. palmivora,PQ069677.1,840,1dc9296262f1e16db45b51fb228e5d5343278145ce14313612465c7d3a577f48
P. palmivora,PQ069678.1,840,2afa7e41a500fdef240faba14036365ffd8f1fe8beebfa946799f7e3c4d0e314
P. palmivora,PQ069679.1,844,7ab56b0844b34976152184a65e0e989f433d1047e9eb87716fed0c427f03a1c2
P. palmivora,PQ069680.1,842,e30ed0e6adb282b4578a0fd200af031e8737e05ccfb3eff4534eabbfdde00c2e
P. palmivora,PQ069681.1,847,ab8d5d444fc4010c3ad76066ed279ca7cc9ca4845170f726d7a2c92cc6ff77cf
P. palmivora,PQ069682.1,841,e3bb59b766ef25c3c3dcba3f10578469d568171fab4bddc5d2938435999d927f
P. palmivora,PQ069683.1,845,a328583cc15b32c650ee455c9f04dad57a7a376fffd102b4b7b946341ec08923
P. palmivora,PQ069684.1,840,39891ad9ac4b5a3afd2c9dc435dd6ba825b00821b6e32b0272902e4ba8a75a94
P. palmivora,PQ069685.1,846,9ac0b8162f29420f8c42b27c90d1977bcc0f5ffbef8028f4c20130f6fb738bdf
P. palmivora,PQ069686.1,842,ed5ab256a9b639c6433f2e58cea69d49b2953a088f0b2a16d40f609485f5b5bf
P. palmivora,PQ069687.1,838,7d3ff2d3b410182225b479056ab58169117a31a4e695306d4f7c0b15a1a2030a
P. palmivora,PQ069688.1,857,b77fdd4a9e813e80a767f9bf451957e9b13b721669f4ba6cd74fe75cfd0781eb
P. palmivora,PQ069689.1,842,1b0f39912005838535043b0e6c7f85c9675c99ac4cfd5e8f0db166a8fceffc02
P. palmivora,PQ069690.1,840,d44c3234a47b3e0ec24289f9517e1ac6710da0d5b65a1cf34dc80f7ae2fb339d
P. palmivora,PQ069691.1,839,4463ce38505b6c2f9cec421f79ee985d759083823073d4efa14b4b179336fc12
P. palmivora,PQ069692.1,839,be61389ee90274c87595d238e596c46bcc95bc3465abd6a066f5ca6f0e9c1829
P. palmivora,PQ069693.1,838,d33cb4bcdd23ba8deab39db6f0ac1adf836c13ef048a37d1b3c12c25d7337a80
P. palmivora,PQ069694.1,843,afaadb2bd25608f69d27cdd4d8f3c455bc47436bc82a8be8a023415ff5c87ced
P. palmivora,PQ069695.1,845,a99c49491600df85730ab068950d2805e5414a724a363269d8caf82d60d99955
P. palmivora,PQ069696.1,841,215f23f4f624ffca81ea52a58dce74cd76f618f74bf5b0764c91945df2069709
P. palmivora,PQ069697.1,845,6a0587de82788b8028f7f3838b1d4ab9cbf8be8c9a168d2fa3b0613b37949285
P. palmivora,PQ069698.1,842,731a967f45c259f7f83fd4e080eb76071a84506c50e3dfa9d763ff4ad904e8e2
P. palmivora,PQ135179.1,786,cfca8f7401ebed3ec7fb8280b441d408c0355421701ea99c18884e4ddae32d79
P. palmivora,PQ135180.1,786,cfca8f7401ebed3ec7fb8280b441d408c0355421701ea99c18884e4ddae32d79
P. palmivora,PQ163867.1,778,34e10fd6c2b0c2e705e8e28a426594fcf25b11e499abbc6d57dc542df94a0fc7
P. palmivora,PQ203303.1,702,a9c165a8f4c8a1cb129e61c352aad4081c23765e7d2f197553e61b17ed9209ab
P. palmivora,PQ203306.1,723,4c7b4f560598ffc36618c9d2727ee5bb0890badd96bee3eae200e3530378b5ec
P. palmivora,PQ206311.1,723,4c7b4f560598ffc36618c9d2727ee5bb0890badd96bee3eae200e3530378b5ec
P. palmivora,PQ206312.1,723,4c7b4f560598ffc36618c9d2727ee5bb0890badd96bee3eae200e3530378b5ec
P. palmivora,PQ282500.1,787,d4ea0cb7663a203fd8c1905fa9b33135535ff801de3d938ebc3b217f48b6fc9a
P. palmivora,PQ282501.1,787,d4ea0cb7663a203fd8c1905fa9b33135535ff801de3d938ebc3b217f48b6fc9a
P. palmivora,PQ351259.1,764,85c02951d2e5e477f6362dec9ec2ee86a4cb2929efc818506fbd964379dc47df
P. palmivora,PQ351260.1,858,0e69e32f6ec845f562bf4d2491b0399c4f274a9514d3319ac50066363d0c4b46
P. palmivora,PQ614906.1,645,8c59c8bc69addc06af4e02cf05fd636053c1630edca49571464f55342fe8a020
P. palmivora,PQ615098.1,648,96390bf2d36cafc758afc2c9be3eb42f218a105dce3b21c00474b26cbcfb9173
P. palmivora,PQ804159.1,774,a32e50a7a1bc8cef39c82ab934d7a4d65bbcc31d7a226b42377c7345b35c09a0
P. palmivora,PQ869733.1,761,c4f1bfff1ef402cf8a73d665099e9e8c2bded8c2e3e9d7a8215e69e8112450e4
P. palmivora,PQ932531.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932532.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932533.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932534.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932535.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932536.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932537.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932538.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932539.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932540.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932541.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932542.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932543.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
P. palmivora,PQ932544.1,589,2239e6a00b223f1b5ed838774ffcd87102e8083e7a1e0b05b6f7a97ba333ea4e
